system_id	region_id	source_line_id	air_wavelength_nm	einstein_a_s-1	upper_e_v_cm-1	upper_e_j_cm-1	upper_j	upper_v	lower_v	branch
n2-second-positive	n2-sps-380	97817	382.662152947	2061.43992408	33572.1225	5814.568	57	2	6	Q2
n2-second-positive	n2-sps-380	27334	382.665930628	14524.5877318	37230.366	676.869	19	4	1	SR21
n2-second-positive	n2-sps-380	79125	382.66729969	817.399117922	33572.1225	7282.459	65	2	7	PQ12
n2-second-positive	n2-sps-380	185587	382.669964629	3456.85860559	37230.366	1712.4835	30	4	1	QP32
n2-second-positive	n2-sps-380	95788	382.671904788	1161.93142159	31630.588	8315.6145	68	1	4	Q2
n2-second-positive	n2-sps-380	157990	382.672329429	561.6496311	37230.366	15251.152	97	4	2	QP21
n2-second-positive	n2-sps-380	177570	382.673237285	431.155441851	29635.5885	10997.393	77	0	1	QP32
n2-second-positive	n2-sps-380	137089	382.673339785	3154275.61889	35447.3395	4773.5445	53	3	9	P1
n2-second-positive	n2-sps-380	64415	382.6737205	2311936.03523	37230.366	1137.681	24	4	1	R3
n2-second-positive	n2-sps-380	84402	382.674328182	228.656797902	29635.5885	9412.4125	72	0	1	RQ21
n2-second-positive	n2-sps-380	73819	382.679087204	2042.99597877	37230.366	1703.8605	32	4	1	Q1
n2-second-positive	n2-sps-380	107146	382.682608957	840.412257823	33572.1225	7285.2055	64	2	7	PQ23
n2-second-positive	n2-sps-380	58404	382.684153862	2680551.83651	31630.588	6949.677	61	1	4	R3
n2-second-positive	n2-sps-380	64646	382.687038696	2485919.71303	37230.366	12709.665	87	4	2	R3
n2-second-positive	n2-sps-380	125728	382.689220655	2961.49938936	33572.1225	5816.969	56	2	6	Q3
n2-second-positive	n2-sps-380	112392	382.69161498	230.012256273	29635.5885	9414.4615	71	0	1	RQ32
n2-second-positive	n2-sps-380	74056	382.691929833	406.109359382	37230.366	15249.8135	98	4	2	Q1
n2-second-positive	n2-sps-380	167059	382.693657869	2403064.05274	37230.366	2792.911	40	4	1	P2
n2-second-positive	n2-sps-380	123711	382.693848247	1587.96322631	31630.588	8317.751	67	1	4	Q3
n2-second-positive	n2-sps-380	65658	382.693899502	304.593056612	29635.5885	10993.069	79	0	1	Q1
n2-second-positive	n2-sps-380	165043	382.69438277	3154201.11517	35447.3395	4776.686	52	3	9	P2
n2-second-positive	n2-sps-380	90488	382.695869192	1788.75105561	35447.3395	2597.18	38	3	9	RQ21
n2-second-positive	n2-sps-380	185821	382.698644366	559.580825199	37230.366	15251.864	96	4	2	QP32
n2-second-positive	n2-sps-380	53152	382.70051159	7656.95181977	35447.3395	1981.206	32	3	9	SR32
n2-second-positive	n2-sps-380	93758	382.700753233	422.272205156	29635.5885	10995.514	78	0	1	Q2
n2-second-positive	n2-sps-380	25525	382.701595321	1044.23433024	35447.3395	11018.384	80	3	10	SR21
n2-second-positive	n2-sps-380	13970	382.707233748	2635.43307945	33572.1225	5811.4895	58	2	7	QR12
n2-second-positive	n2-sps-380	102107	382.709071765	528.157549105	37230.366	15251.152	97	4	2	Q2
n2-second-positive	n2-sps-380	11953	382.712030203	1491.42389686	31630.588	8312.8745	69	1	4	QR12
n2-second-positive	n2-sps-380	583	382.71289431	1284165.63408	29635.5885	9409.779	73	0	1	R1
n2-second-positive	n2-sps-380	121693	382.720341902	557.956401171	29635.5885	10997.393	77	0	1	Q3
n2-second-positive	n2-sps-380	28573	382.721623474	1283931.99394	29635.5885	9412.4125	72	0	1	R2
n2-second-positive	n2-sps-380	41881	382.724384374	2587.25013862	33572.1225	5814.568	57	2	6	QR23
n2-second-positive	n2-sps-380	39876	382.725138686	1465.63504426	31630.588	8315.6145	68	1	4	QR23
n2-second-positive	n2-sps-380	101871	382.725321772	4954.30285149	37230.366	1708.7035	31	4	1	Q2
n2-second-positive	n2-sps-380	192832	382.72610538	3153879.8526	35447.3395	4779.095	51	3	9	P3
n2-second-positive	n2-sps-380	53368	382.72736502	1034.99982236	35447.3395	11019.744	79	3	10	SR32
n2-second-positive	n2-sps-380	120456	382.727621343	2854.7145146	37230.366	1053.504	23	4	1	RQ32
n2-second-positive	n2-sps-380	18235	382.728675933	672.424907023	37230.366	15249.8135	98	4	2	QR12
n2-second-positive	n2-sps-380	8695	382.73424192	2322833.42048	37230.366	1042.413	25	4	1	R1
n2-second-positive	n2-sps-380	194836	382.736329207	2402855.16443	37230.366	2795.777	39	4	1	P3
n2-second-positive	n2-sps-380	9935	382.736563571	540.594014438	29635.5885	10993.069	79	0	1	QR12
n2-second-positive	n2-sps-380	129993	382.739954549	662.992179604	37230.366	15251.864	96	4	2	Q3
n2-second-positive	n2-sps-380	81153	382.740393989	1134.70853821	35447.3395	4773.5445	53	3	9	PQ12
n2-second-positive	n2-sps-380	56398	382.742532612	1283571.7545	29635.5885	9414.4615	71	0	1	R3
n2-second-positive	n2-sps-380	118442	382.74286952	1785.70803784	35447.3395	2600.597	37	3	9	RQ32
n2-second-positive	n2-sps-380	37870	382.747864625	532.59204246	29635.5885	10995.514	78	0	1	QR23
n2-second-positive	n2-sps-380	83181	382.748501839	1421.39224274	37230.366	2789.1665	41	4	1	PQ12
n2-second-positive	n2-sps-380	137305	382.748860731	2528502.54984	35447.3395	16261.637	99	3	10	P1
n2-second-positive	n2-sps-380	46121	382.750384199	663.827742968	37230.366	15251.152	97	4	2	QR23
n2-second-positive	n2-sps-380	27565	382.757481666	1036.78015768	37230.366	10612.437	80	4	2	SR21
n2-second-positive	n2-sps-380	6669	382.759107748	3081237.52353	35447.3395	2592.8625	39	3	9	R1
n2-second-positive	n2-sps-380	148478	382.76038958	1544.77405434	37230.366	4465.681	52	4	1	OP12
n2-second-positive	n2-sps-380	109162	382.761393076	1179.96949552	35447.3395	4776.686	52	3	9	PQ23
n2-second-positive	n2-sps-380	165258	382.761964413	2525817.29652	35447.3395	16263.1885	98	3	10	P2
n2-second-positive	n2-sps-380	129758	382.776753826	8966.27779358	37230.366	1712.4835	30	4	1	Q3
n2-second-positive	n2-sps-380	111178	382.778314143	1503.12057711	37230.366	2792.911	40	4	1	PQ23
n2-second-positive	n2-sps-380	157754	382.780299353	3508.44599001	37230.366	1604.511	30	4	1	QP21
n2-second-positive	n2-sps-380	55166	382.78066563	15295.9377366	37230.366	682.9175	18	4	1	SR32
n2-second-positive	n2-sps-380	155740	382.783332149	2741.54142263	35447.3395	3451.811	44	3	9	QP21
n2-second-positive	n2-sps-380	81369	382.784694725	262.890419942	35447.3395	16261.637	99	3	10	PQ12
n2-second-positive	n2-sps-380	176365	382.785962076	1528.28239779	37230.366	4468.5835	51	4	1	OP23
n2-second-positive	n2-sps-380	55396	382.787705614	1027.57572694	37230.366	10613.5135	79	4	2	SR32
n2-second-positive	n2-sps-380	193046	382.788137838	2527983.54197	35447.3395	16264.1565	97	3	10	P3
n2-second-positive	n2-sps-380	34623	382.792928995	3071062.26403	35447.3395	2597.18	38	3	9	R2
n2-second-positive	n2-sps-380	86637	382.795668946	120.297930849	31630.588	16530.498	97	1	4	RQ21
n2-second-positive	n2-sps-380	18000	382.796269689	5925.83316806	37230.366	1703.8605	32	4	1	QR12
n2-second-positive	n2-sps-380	36637	382.799068298	2299961.14298	37230.366	1048.627	24	4	1	R2
n2-second-positive	n2-sps-380	109377	382.802321183	268.075778456	35447.3395	16263.1885	98	3	10	PQ23
n2-second-positive	n2-sps-380	23280	382.802943926	4524.35432372	33572.1225	3669.7785	45	2	6	SR21
n2-second-positive	n2-sps-380	114614	382.809867503	121.032428709	31630.588	16531.9475	96	1	4	RQ32
n2-second-positive	n2-sps-380	92513	382.819048039	3075.21834776	37230.366	967.592	23	4	1	RQ21
n2-second-positive	n2-sps-380	183584	382.821956888	2746.20440792	35447.3395	3454.727	43	3	9	QP32
n2-second-positive	n2-sps-380	2818	382.824726563	1196600.29299	31630.588	16528.515	98	1	4	R1
n2-second-positive	n2-sps-380	30795	382.831108694	1195244.35262	31630.588	16530.498	97	1	4	R2
n2-second-positive	n2-sps-380	45887	382.832141871	5787.75958419	37230.366	1708.7035	31	4	1	QR23
n2-second-positive	n2-sps-380	62412	382.833981088	3076896.79784	35447.3395	2600.597	37	3	9	R3
n2-second-positive	n2-sps-380	139116	382.836970769	2400366.31357	37230.366	2655.6885	40	4	1	P1
n2-second-positive	n2-sps-380	71780	382.837938028	1752.39961303	35447.3395	3448.0845	45	3	9	Q1
n2-second-positive	n2-sps-380	51136	382.839938513	4465.99411082	33572.1225	3672.8755	44	2	6	SR32
n2-second-positive	n2-sps-380	185586	382.844056792	3601.39394658	37230.366	1608.421	29	4	1	QP32
n2-second-positive	n2-sps-380	58607	382.849633464	1196240.25952	31630.588	16531.9475	96	1	4	R3
n2-second-positive	n2-sps-380	73818	382.853598056	2112.51659941	37230.366	1599.509	31	4	1	Q1
n2-second-positive	n2-sps-380	27333	382.854198981	15544.0523242	37230.366	612.573	18	4	1	SR21
n2-second-positive	n2-sps-380	64414	382.863073837	2305618.1937	37230.366	1053.504	23	4	1	R3
n2-second-positive	n2-sps-380	99844	382.864693488	3217.50165707	35447.3395	3451.811	44	3	9	Q2
n2-second-positive	n2-sps-380	167058	382.871538679	2400310.36223	37230.366	2659.532	39	4	1	P2
n2-second-positive	n2-sps-380	140358	382.874477643	314.536946174	29635.5885	14814.0755	92	0	1	OP12
n2-second-positive	n2-sps-380	146447	382.877401993	1565.47330525	35447.3395	6306.858	61	3	10	OP12
n2-second-positive	n2-sps-380	21251	382.881638348	2334.43195602	31630.588	5697.7975	56	1	3	SR21
n2-second-positive	n2-sps-380	168293	382.884342922	310.8843763	29635.5885	14816.198	91	0	1	OP23
n2-second-positive	n2-sps-380	153933	382.894025462	459.365634989	33572.1225	15961.4525	96	2	7	QP21
n2-second-positive	n2-sps-380	174346	382.896305072	1544.61964989	35447.3395	6309.5625	60	3	10	OP23
n2-second-positive	n2-sps-380	127743	382.900644468	5050.7636248	35447.3395	3454.727	43	3	9	Q3
n2-second-positive	n2-sps-380	101870	382.901370153	5281.04591098	37230.366	1604.511	30	4	1	Q2
n2-second-positive	n2-sps-380	120455	382.90705112	3030.19192618	37230.366	972.6695	22	4	1	RQ32
n2-second-positive	n2-sps-380	49119	382.907967421	2307.83955505	31630.588	5700.4165	55	1	3	SR32
n2-second-positive	n2-sps-380	181788	382.911317454	457.812688421	33572.1225	15962.7265	95	2	7	QP32
n2-second-positive	n2-sps-380	8694	382.913912488	2317283.81363	37230.366	961.12	24	4	1	R1
n2-second-positive	n2-sps-380	144418	382.914469618	1265.49867243	33572.1225	8911.2505	72	2	7	OP12
n2-second-positive	n2-sps-380	194835	382.91481416	2400121.43356	37230.366	2662.481	38	4	1	P3
n2-second-positive	n2-sps-380	15985	382.919322585	4065.72248456	35447.3395	3448.0845	45	3	9	QR12
n2-second-positive	n2-sps-380	69951	382.920876734	333.20581799	33572.1225	15959.621	97	2	7	Q1
n2-second-positive	n2-sps-380	83180	382.92788522	1489.63052229	37230.366	2655.6885	40	4	1	PQ12
n2-second-positive	n2-sps-380	172329	382.928413066	1250.15886665	33572.1225	8913.7285	71	2	7	OP23
n2-second-positive	n2-sps-380	88460	382.929534744	1171.13533315	33572.1225	4504.9975	50	2	6	RQ21
n2-second-positive	n2-sps-380	98026	382.929996613	432.22229838	33572.1225	15961.4525	96	2	7	Q2
n2-second-positive	n2-sps-380	131001	382.933764922	1300054.26959	29635.5885	12691.181	85	0	1	P1
n2-second-positive	n2-sps-380	25307	382.938999622	8123.32481982	35447.3395	1863.4065	32	3	9	SR21
n2-second-positive	n2-sps-380	158991	382.939109596	1298559.76391	29635.5885	12693.4645	84	0	1	P2
n2-second-positive	n2-sps-380	43884	382.94339864	3973.76266036	35447.3395	3451.811	44	3	9	QR23
n2-second-positive	n2-sps-380	148477	382.946016103	1590.92624687	37230.366	4297.7	51	4	1	OP12
n2-second-positive	n2-sps-380	19423	382.946434021	114.110467452	29635.5885	17087.513	98	0	1	SR21
n2-second-positive	n2-sps-380	157753	382.94715988	3638.73734603	37230.366	1503.6045	29	4	1	QP21
n2-second-positive	n2-sps-380	125936	382.951603078	543.743435217	33572.1225	15962.7265	95	2	7	Q3
n2-second-positive	n2-sps-380	129757	382.95383938	9740.35797559	37230.366	1608.421	29	4	1	Q3
n2-second-positive	n2-sps-380	133031	382.956171028	2719085.63605	31630.588	9798.056	75	1	4	P1
n2-second-positive	n2-sps-380	14178	382.95685293	549.017791698	33572.1225	15959.621	97	2	7	QR12
n2-second-positive	n2-sps-380	186816	382.957710811	1299991.41665	29635.5885	12695.1965	83	0	1	P3
n2-second-positive	n2-sps-380	111177	382.958055431	1575.07564342	37230.366	2659.532	39	4	1	PQ23
n2-second-positive	n2-sps-380	23490	382.960394462	733.91530884	33572.1225	12629.888	85	2	7	SR21
n2-second-positive	n2-sps-380	47302	382.960739087	113.125386749	29635.5885	17088.9705	97	0	1	SR32
n2-second-positive	n2-sps-380	116426	382.960944395	1174.13986335	33572.1225	4507.7675	49	2	6	RQ32
n2-second-positive	n2-sps-380	137088	382.962044266	3147592.0238	35447.3395	4596.405	52	3	9	P1
n2-second-positive	n2-sps-380	161009	382.965028615	2715511.5538	31630.588	9800.5905	74	1	4	P2
n2-second-positive	n2-sps-380	19221	382.968819611	798.601381356	29635.5885	7946.4895	66	0	1	SR21
n2-second-positive	n2-sps-380	42088	382.970286168	544.262044965	33572.1225	15961.4525	96	2	7	QR23
n2-second-positive	n2-sps-380	176364	382.971804066	1575.08456002	37230.366	4300.6655	50	4	1	OP23
n2-second-positive	n2-sps-380	75065	382.972596017	182.858978119	29635.5885	12691.181	85	0	1	PQ12
n2-second-positive	n2-sps-380	17999	382.974715237	6263.70089986	37230.366	1599.509	31	4	1	QR12
n2-second-positive	n2-sps-380	55165	382.975103885	16688.0765007	37230.366	618.917	17	4	1	SR32
n2-second-positive	n2-sps-380	51345	382.980383714	728.251495956	33572.1225	12631.383	84	2	7	SR32
n2-second-positive	n2-sps-380	4641	382.980860373	3319874.9581	33572.1225	4501.4975	51	2	6	R1
n2-second-positive	n2-sps-380	90487	382.980963038	1865.66839728	35447.3395	2466.454	37	3	9	RQ21
n2-second-positive	n2-sps-380	36636	382.981505697	2293376.90694	37230.366	967.592	23	4	1	R2
n2-second-positive	n2-sps-380	103110	382.983111683	186.536738946	29635.5885	12693.4645	84	0	1	PQ23
n2-second-positive	n2-sps-380	153724	382.983243682	2003.47772507	33572.1225	5617.5555	56	2	6	QP21
n2-second-positive	n2-sps-380	165042	382.983537015	3147524.1908	35447.3395	4599.6095	51	3	9	P2
n2-second-positive	n2-sps-380	188822	382.985458354	2715274.28418	31630.588	9802.5425	73	1	4	P3
n2-second-positive	n2-sps-380	47101	382.98882441	788.97004641	29635.5885	7948.7385	65	0	1	SR32
n2-second-positive	n2-sps-380	92512	382.989103084	3281.47775956	37230.366	889.8925	22	4	1	RQ21
n2-second-positive	n2-sps-380	53151	382.998966938	8099.68183376	35447.3395	1867.485	31	3	9	SR32
n2-second-positive	n2-sps-380	32607	383.001570493	3318561.62613	33572.1225	4504.9975	50	2	6	R2
n2-second-positive	n2-sps-380	135060	383.001973864	3384488.08313	33572.1225	7062.5805	64	2	7	P1
n2-second-positive	n2-sps-380	77095	383.002201219	493.550714375	31630.588	9798.056	75	1	4	PQ12
n2-second-positive	n2-sps-380	139115	383.00939604	2397719.42205	37230.366	2525.4115	39	4	1	P1
n2-second-positive	n2-sps-380	181580	383.009982786	1990.74217631	33572.1225	5620.0045	55	2	6	QP32
n2-second-positive	n2-sps-380	45886	383.01118562	6124.79230968	37230.366	1604.511	30	4	1	QR23
n2-second-positive	n2-sps-380	185585	383.013011888	3747.81301271	37230.366	1507.653	28	4	1	QP32
n2-second-positive	n2-sps-380	105128	383.014090055	503.75310353	31630.588	9800.5905	74	1	4	PQ23
n2-second-positive	n2-sps-380	163026	383.01552762	3379250.39903	33572.1225	7065.3695	63	2	7	P2
n2-second-positive	n2-sps-380	192831	383.015593631	3147214.19276	35447.3395	4602.0745	50	3	9	P3
n2-second-positive	n2-sps-380	73817	383.023009	2178.88568799	37230.366	1498.433	30	4	1	Q1
n2-second-positive	n2-sps-380	69740	383.029185026	1337.25558753	33572.1225	5614.4235	57	2	6	Q1
n2-second-positive	n2-sps-380	118441	383.029339063	1864.73348397	35447.3395	2469.9685	36	3	9	RQ32
n2-second-positive	n2-sps-380	81152	383.030542018	1177.48378457	35447.3395	4596.405	52	3	9	PQ12
n2-second-positive	n2-sps-380	60408	383.031979707	3316965.37086	33572.1225	4507.7675	49	2	6	R3
n2-second-positive	n2-sps-380	27332	383.036204813	16680.0915771	37230.366	551.642	17	4	1	SR21
n2-second-positive	n2-sps-380	92747	383.040305309	307.74387908	37230.366	12438.054	87	4	2	RQ21
n2-second-positive	n2-sps-380	190827	383.040437348	3378929.54881	33572.1225	7067.5145	62	2	7	P3
n2-second-positive	n2-sps-380	167057	383.044838697	2397678.07464	37230.366	2529.358	38	4	1	P2
n2-second-positive	n2-sps-380	97816	383.045909707	2127.27910161	33572.1225	5617.5555	56	2	6	Q2
n2-second-positive	n2-sps-380	6668	383.046005072	3073087.53754	35447.3395	2462.02	38	3	9	R1
n2-second-positive	n2-sps-380	64413	383.047340176	2299150.85143	37230.366	972.6695	22	4	1	R3
n2-second-positive	n2-sps-380	90705	383.051213497	322.912032993	35447.3395	12383.2635	85	3	10	RQ21
n2-second-positive	n2-sps-380	109161	383.051756355	1224.39353846	35447.3395	4599.6095	51	3	9	PQ23
n2-second-positive	n2-sps-380	79124	383.056444072	837.954089782	33572.1225	7062.5805	64	2	7	PQ12
n2-second-positive	n2-sps-380	157989	383.061234612	570.909793859	37230.366	14959.533	96	4	2	QP21
n2-second-positive	n2-sps-380	155956	383.062584495	636.335090486	35447.3395	14115.6885	91	3	10	QP21
n2-second-positive	n2-sps-380	8928	383.063083367	2478766.66094	37230.366	12436.5015	88	4	2	R1
n2-second-positive	n2-sps-380	155739	383.063545558	2834.29224547	35447.3395	3301.0405	43	3	9	QP21
n2-second-positive	n2-sps-380	120688	383.06856371	308.350938899	37230.366	12438.966	86	4	2	RQ32
n2-second-positive	n2-sps-380	142388	383.071226905	807.993494954	31630.588	11675.157	82	1	4	OP12
n2-second-positive	n2-sps-380	107145	383.071909217	861.619148006	33572.1225	7065.3695	63	2	7	PQ23
n2-second-positive	n2-sps-380	101869	383.072408113	5653.81426572	37230.366	1503.6045	29	4	1	Q2
n2-second-positive	n2-sps-380	125727	383.073288522	3078.37533525	33572.1225	5620.0045	55	2	6	Q3
n2-second-positive	n2-sps-380	86431	383.075027341	653.82735438	31630.588	6730.7655	61	1	4	RQ21
n2-second-positive	n2-sps-380	118658	383.075467551	326.671420008	35447.3395	12384.5005	84	3	10	RQ32
n2-second-positive	n2-sps-380	6886	383.078226222	2494871.17487	35447.3395	12381.4225	86	3	10	R1
n2-second-positive	n2-sps-380	34622	383.080904226	3062628.36802	35447.3395	2466.454	37	3	9	R2
n2-second-positive	n2-sps-380	120454	383.081014281	3221.9837745	37230.366	895.186	21	4	1	RQ32
n2-second-positive	n2-sps-380	74055	383.081161022	414.138072981	37230.366	14958.175	97	4	2	Q1
n2-second-positive	n2-sps-380	36869	383.081946089	2475391.02992	37230.366	12438.054	87	4	2	R2
n2-second-positive	n2-sps-380	170311	383.082063483	797.971603264	31630.588	11677.49	81	1	4	OP23
n2-second-positive	n2-sps-380	183799	383.085460586	632.160629182	35447.3395	14116.793	90	3	10	QP32
n2-second-positive	n2-sps-380	71998	383.087507682	455.7238561	35447.3395	14113.99	92	3	10	Q1
n2-second-positive	n2-sps-380	185820	383.087720464	568.938826196	37230.366	14960.2635	95	4	2	QP32
n2-second-positive	n2-sps-380	8693	383.088138691	2311651.42366	37230.366	883.142	23	4	1	R1
n2-second-positive	n2-sps-380	194834	383.088733015	2397511.21745	37230.366	2532.3945	37	4	1	P3
n2-second-positive	n2-sps-380	13969	383.091866088	2725.72867761	33572.1225	5614.4235	57	2	6	QR12
n2-second-positive	n2-sps-380	151707	383.092614511	1183.25965441	31630.588	8079.4035	67	1	4	QP21
n2-second-positive	n2-sps-380	34839	383.093619751	2491466.21728	35447.3395	12383.2635	85	3	10	R2
n2-second-positive	n2-sps-380	114409	383.097934269	655.595533554	31630.588	6733.162	60	1	4	RQ32
n2-second-positive	n2-sps-380	102106	383.098440571	537.170325188	37230.366	14959.533	96	4	2	Q2
n2-second-positive	n2-sps-380	100061	383.101669195	603.236537163	35447.3395	14115.6885	91	3	10	Q2
n2-second-positive	n2-sps-380	83179	383.102747861	1561.28178824	37230.366	2525.4115	39	4	1	PQ12
n2-second-positive	n2-sps-380	183583	383.103070728	2841.3477939	35447.3395	3304.032	42	3	9	QP32
n2-second-positive	n2-sps-380	157752	383.108684301	3778.2948406	37230.366	1405.9925	28	4	1	QP21
n2-second-positive	n2-sps-380	41880	383.109227322	2672.62858595	33572.1225	5617.5555	56	2	6	QR23
n2-second-positive	n2-sps-380	179575	383.112536848	1176.52379991	31630.588	8081.5745	66	1	4	QP32
n2-second-positive	n2-sps-380	64645	383.114239332	2477448.32996	37230.366	12438.966	86	4	2	R3
n2-second-positive	n2-sps-380	18234	383.118370853	682.362037017	37230.366	14958.175	97	4	2	QR12
n2-second-positive	n2-sps-380	71779	383.119508321	1808.86499796	35447.3395	3297.227	44	3	9	Q1
n2-second-positive	n2-sps-380	2612	383.11951566	2671845.01517	31630.588	6727.734	62	1	4	R1
n2-second-positive	n2-sps-380	62627	383.121680537	2490710.48068	35447.3395	12384.5005	84	3	10	R3
n2-second-positive	n2-sps-380	62411	383.122707945	3068577.9724	35447.3395	2469.9685	36	3	9	R3
n2-second-positive	n2-sps-380	129756	383.125944317	10567.8104722	37230.366	1507.653	28	4	1	Q3
n2-second-positive	n2-sps-380	16201	383.126597468	767.44273296	35447.3395	14113.99	92	3	10	QR12
n2-second-positive	n2-sps-380	148476	383.127757002	1638.90597801	37230.366	4132.7975	50	4	1	OP12
n2-second-positive	n2-sps-380	127959	383.128725732	764.987855426	35447.3395	14116.793	90	3	10	Q3
n2-second-positive	n2-sps-380	129992	383.129459621	675.720187729	37230.366	14960.2635	95	4	2	Q3
n2-second-positive	n2-sps-380	30590	383.133107093	2671139.60932	31630.588	6730.7655	61	1	4	R2
n2-second-positive	n2-sps-380	111176	383.133297908	1656.88626673	37230.366	2529.358	38	4	1	PQ23
n2-second-positive	n2-sps-380	67699	383.133385977	811.204051433	31630.588	8076.6255	68	1	4	Q1
n2-second-positive	n2-sps-380	46120	383.140182065	676.406880325	37230.366	14959.533	96	4	2	QR23
n2-second-positive	n2-sps-380	95787	383.144402219	1194.76754265	31630.588	8079.4035	67	1	4	Q2
n2-second-positive	n2-sps-380	44099	383.144938002	756.531288432	35447.3395	14115.6885	91	3	10	QR23
n2-second-positive	n2-sps-380	99843	383.146978394	3363.07560037	35447.3395	3301.0405	43	3	9	Q2
