257.117	3.02736
257.123	-8.18917
257.129	-9.32524
257.136	-8.04191
257.142	-8.36923
257.144	19.5863
257.151	49.3073
257.158	3.15382
257.165	5.07159
257.172	2.47172
257.179	3.17954
257.185	6.02814
257.192	4.19555
257.199	8.84132
257.206	8.02426
257.213	5.89303
257.219	11.9972
257.226	3.41066
257.233	3.59637
257.24	2.46876
257.247	7.04359
257.253	11.8172
257.26	23.0005
257.267	9.98123
257.274	16.8602
257.281	16.8391
257.287	19.9406
257.294	13.4502
257.301	12.6394
257.308	42.1105
257.315	46.2274
257.321	45.1605
257.328	11.6414
257.335	11.9245
257.342	11.756
257.349	20.2099
257.355	13.1994
257.362	24.4958
257.369	26.1487
257.376	17.6543
257.382	62.8426
257.389	19.9267
257.396	4.47266
257.403	14.5893
257.41	30.963
257.416	11.9205
257.423	8.49486
257.43	8.42999
257.437	7.80088
257.443	11.6009
257.45	18.5561
257.457	33.9096
257.464	21.1298
257.47	25.4726
257.477	28.2668
257.484	34.7914
257.491	35.0809
257.498	14.2151
257.504	5.18539
257.511	11.3855
257.518	22.1268
257.525	9.96234
257.531	8.06712
257.538	12.4005
257.545	16.6516
257.552	2.7353
257.558	2.09776
257.565	2.05674
257.572	3.12005
257.579	5.99451
257.585	15.1211
257.592	29.1253
257.599	24.3997
257.606	13.2943
257.612	16.7629
257.619	22.8149
257.626	19.573
257.632	14.8772
257.639	6.1435
257.646	17.4083
257.653	9.57711
257.659	9.91635
257.666	20.1166
257.673	34.1846
257.68	12.7453
257.686	5.18726
257.693	2.34492
257.7	5.92653
257.707	10.3415
257.713	46.3929
257.72	20.6056
257.727	7.14302
257.733	2.37278
257.74	5.84061
257.747	18.8597
257.754	12.5536
257.76	15.9784
257.767	10.9683
257.774	4.07675
257.78	2.78566
257.787	4.94511
257.794	7.62355
257.801	1.89101
257.807	3.57316
257.814	14.1174
257.821	21.8514
257.827	6.84563
257.834	3.31797
257.841	6.56448
257.847	3.30018
257.854	8.23761
257.861	22.6849
257.868	8.73939
257.874	12.1622
257.881	2.7519
257.888	6.4543
257.894	21.0242
257.901	7.86191
257.908	6.6845
257.914	6.62626
257.921	18.5399
257.928	7.82976
257.934	18.7342
257.941	33.791
257.948	35.6694
257.955	39.0121
257.961	44.2964
257.968	31.96
257.975	7.41587
257.981	4.80197
257.988	3.28133
257.995	2.56206
258.001	1.75872
258.008	10.3407
258.015	14.9799
258.021	30.1854
258.028	8.25165
258.035	9.4109
258.041	5.28047
258.048	19.0283
258.055	26.8787
258.061	26.1201
258.068	15.5811
258.075	15.4513
258.081	8.69513
258.088	2.43367
258.095	13.167
258.101	19.545
258.108	7.37484
258.115	14.1865
258.121	18.0193
258.128	40.3005
258.135	13.7775
258.141	2.88389
258.148	6.25825
258.154	9.75469
258.161	8.74941
258.168	9.16156
258.174	18.6779
258.181	9.28439
258.188	4.44712
258.194	7.59283
258.201	23.83
258.208	10.1874
258.214	17.2771
258.221	47.2438
258.227	31.6592
258.234	21.4502
258.241	20.7686
258.247	15.9545
258.254	22.5651
258.261	5.81098
258.267	11.574
258.274	19.9326
258.281	1.0473
258.287	1.96768
258.294	4.41697
258.3	17.7366
258.307	21.8475
258.314	7.51777
258.32	1.40924
258.327	1.3004
258.333	2.10866
258.34	1.67913
258.347	21.8768
258.353	16.8569
258.36	32.7326
258.367	29.8947
258.373	49.1645
258.38	42.7282
258.386	19.1948
258.393	10.6551
258.4	17.0848
258.406	23.6372
258.413	11.159
258.419	7.2234
258.426	9.22165
258.433	24.9437
258.439	30.0861
258.446	28.3861
258.452	30.0882
258.459	11.995
258.466	17.7009
258.472	6.18494
258.479	11.3361
258.485	26.4859
258.492	24.6169
258.498	12.4828
258.505	11.3719
258.512	13.5468
258.518	12.9508
258.525	2.58148
258.531	0.0175286
258.538	4.6958
258.545	19.4093
258.551	11.8427
258.558	10.536
258.564	9.16867
258.571	17.3884
258.577	10.5916
258.584	0.175882
258.591	15.0036
258.597	38.0358
258.604	23.574
258.61	22.2698
258.617	13.158
258.623	5.67849
258.63	6.37688
258.636	17.0275
258.643	23.3159
258.65	30.6836
258.656	29.4396
258.663	12.8552
258.669	0.705229
258.676	0.476188
258.682	18.9395
258.689	13.8959
258.696	11.2461
258.702	4.82584
258.709	7.96842
258.715	37.6573
258.722	35.1611
258.728	31.6136
258.735	38.6481
258.741	17.9645
258.748	2.12531
258.754	-2.40862
258.761	0.601031
258.767	0.680571
258.774	10.5213
258.781	9.7487
258.787	11.139
258.794	19.6833
258.8	28.8208
258.807	22.2407
258.813	1.24434
258.82	4.83563
258.826	3.71942
258.833	-0.765641
258.839	-0.49937
258.846	-0.868683
258.852	-1.16443
258.859	9.87858
258.865	11.4488
258.872	10.1967
258.878	0.654108
258.885	-1.99449
258.891	-1.1914
258.898	2.82661
258.905	8.12431
258.911	5.958
258.918	2.88244
258.924	-1.6351
258.931	-1.42352
258.937	1.16131
258.944	0.0312142
258.95	6.20184
258.957	5.58799
258.963	1.35667
258.97	-4.16898
258.976	-4.94531
258.983	-3.73606
258.989	-3.15449
258.996	-1.52934
259.002	-0.567043
259.009	-0.413779
259.015	0.02067
259.022	-1.52689
259.028	7.49426
259.035	23.6764
259.041	9.29332
259.047	3.99734
259.054	3.7759
259.06	0.449313
259.067	6.34516
259.073	-4.33953
259.08	-4.19005
259.086	0.0993612
259.093	4.29335
259.099	12.9639
259.106	15.1508
259.112	15.7642
259.119	0.78961
259.125	1.86612
259.132	-1.02165
259.138	-2.62794
259.145	-0.597159
259.151	16.8746
259.158	36.8156
259.164	41.4819
259.17	4.05128
259.177	-3.2882
259.183	-0.368032
259.19	8.39931
259.196	18.2464
259.203	9.34304
259.209	-4.07233
259.216	-0.858815
259.222	-3.36424
259.229	-2.66079
259.235	4.31817
259.242	13.8126
259.248	6.95496
259.254	-3.07252
259.261	2.35447
259.267	11.983
259.274	0.750268
259.28	7.03264
259.287	5.75042
259.293	4.21234
259.3	8.89757
259.306	28.5847
259.312	8.88716
259.319	8.98178
259.325	3.84257
259.332	15.916
259.338	21.3451
259.345	1.91982
259.351	-5.32898
259.357	1.47784
259.364	24.9235
259.37	22.4103
259.377	-2.28397
259.383	1.53406
259.39	-1.49051
259.396	1.28066
259.402	9.43893
259.409	16.2554
259.415	6.20377
259.422	2.46882
259.428	-0.288566
259.434	-4.56012
259.441	-4.52898
259.447	-2.39811
259.454	1.96123
259.46	-0.450187
259.467	3.30655
259.473	-1.72493
259.479	-5.45173
259.486	-4.04674
259.492	-0.467603
259.499	1.39542
259.505	8.13876
259.511	10.4732
259.518	9.21458
259.524	9.83849
259.531	20.0811
259.537	10.7094
259.543	4.49526
259.55	11.6407
259.556	0.909468
259.563	4.4577
259.569	-4.98064
259.575	-8.6017
259.582	-7.49897
259.588	-6.87705
259.594	-7.78483
259.601	-6.49768
259.607	-3.99295
259.614	-4.53253
259.62	-6.99518
259.626	-2.30541
259.633	-7.50973
259.639	-8.55408
259.646	-5.41271
259.652	-2.90941
259.658	-5.87701
259.665	-7.24204
259.671	-3.17054
259.677	-7.63478
259.684	-4.00893
259.69	-2.21784
259.696	-8.68661
259.703	-8.49588
